customer_id,age,marital_status,employment_status,city,household_dependents,monthly_income,credit_history_type,outstanding_liabilities,Total_Credits,Total_Debits
45201,24,Single,Salaried,Karachi,1,193668,No Credit History,0.0,1725442.51,673386.55
78245,48,Single,Salaried,Lahore,4,1539170,Thick File,90367144.51264964,13418641.749613551,4721916.190361865
56508,57,Married,Salaried,Lahore,4,2170959,Thin File,91056393.87698092,18895846.31881828,5897745.560526373
56729,53,Single,Salaried,Faisalabad,1,793475,Thin File,19620504.838042498,6897848.041485227,1817248.329353944
19783,23,Single,Salaried,Karachi,1,112280,No Credit History,0.0,904222.37,175078.36000000002
59534,48,Married,Self-Employed,Islamabad,2,259232,Thin File,3871003.9925618814,663056.6676419433,889130.316682917
47920,30,Single,Salaried,Islamabad,1,620302,Thick File,32464980.53461945,5549826.21,1909890.25
9803,63,Married,Pensioner,Karachi,5,167374,No Credit History,0.0,373615.09,421189.96
17509,31,Single,Salaried,Rawalpindi,1,503189,Thin File,27556224.78732761,4071809.83,1600923.97
22880,28,Single,Self-Employed,Lahore,1,169002,No Credit History,0.0,298088.19,379216.57
26115,23,Single,Salaried,Rawalpindi,1,111212,No Credit History,0.0,1091924.83,440461.72
23532,62,Married,Salaried,Lahore,5,69318,No Credit History,0.0,616653.23,163137.76
59068,44,Married,Salaried,Islamabad,4,2991748,Thick File,52337796.35268285,27911584.484906312,10252852.586428797
52615,39,Single,Salaried,Faisalabad,1,785976,Thick File,26264182.117590133,6798012.491437467,2522596.379863438
63333,61,Married,Salaried,Karachi,5,109949,No Credit History,0.0,928392.229232052,264582.11684418353
55292,41,Married,Self-Employed,Karachi,1,396682,Thin File,5963473.754693977,1314897.6838273506,1141367.1381210715
750,33,Single,Salaried,Islamabad,1,1444193,Thick File,77120118.25402614,14163986.3,2953901.6
74414,30,Married,Self-Employed,Lahore,3,779749,Thin File,34176614.4087689,1952012.6015382693,1896382.511821907
6864,36,Single,Salaried,Karachi,1,2186987,Thin File,113712167.45629534,18286177.3,4943755.28
44180,65,Single,Salaried,Karachi,1,64282,No Credit History,0.0,549879.56,162962.84
80381,52,Married,Self-Employed,Lahore,5,734814,Thick File,34646519.24096209,1435161.5408271058,1881538.7454178245
47743,49,Married,Salaried,Lahore,5,515561,Thick File,16639662.224319655,4523987.28,1675815.59
70767,36,Single,Salaried,Karachi,2,2858158,Thick File,167394121.16248477,23891142.192736503,9384080.871713413
1193,26,Single,Salaried,Karachi,1,226572,No Credit History,0.0,1925249.9,726667.29
14496,35,Married,Salaried,Rawalpindi,3,200330,Thin File,994591.4162541862,1850171.79,619192.43
54957,47,Married,Salaried,Faisalabad,2,724135,Thin File,23199469.74385115,6686165.364602234,2065718.1887484216
61023,40,Single,Salaried,Karachi,1,497335,No Credit History,0.0,4334188.579037346,1544696.5581034385
76242,57,Married,Pensioner,Karachi,3,741543,Thin File,29930841.81254598,1624318.2954278872,1904404.608104207
56785,43,Single,Salaried,Karachi,1,2189638,Thick File,54568934.20737654,20124867.264714137,6158796.965165287
66939,37,Married,Salaried,Karachi,1,163190,No Credit History,0.0,1496726.6366419592,363539.9691664041
34159,41,Married,Self-Employed,Lahore,3,309105,Thin File,1981958.940815781,1547637.0299999998,1059277.87
3095,65,Married,Pensioner,Lahore,5,116677,No Credit History,0.0,361752.82,313066.69
27370,65,Married,Pensioner,Lahore,5,104564,No Credit History,0.0,262833.88,241413.05
20697,34,Single,Salaried,Islamabad,1,401381,Thin File,2017083.0746726329,3635856.94,1256761.25
32729,58,Single,Salaried,Lahore,6,1848294,Thick File,96727016.52133852,15541617.41,4688078.05
30338,26,Single,Salaried,Karachi,3,1708575,Thick File,29835923.913960617,15214479.43,3524478.26
47912,43,Married,Salaried,Karachi,3,579102,Thin File,8070930.957789499,5147042.66,1317216.13
4798,60,Single,Salaried,Lahore,1,269357,Thin File,2481764.926556457,2269985.72,645938.16
45150,64,Married,Pensioner,Karachi,5,92779,No Credit History,0.0,228929.96,231734.92
17221,60,Married,Salaried,Lahore,1,1692886,Thick File,52132017.68337336,16520458.74,4497097.99
30452,26,Single,Salaried,Karachi,5,202137,Thin File,984775.8501282898,1780703.81,677513.76
38658,38,Single,Self-Employed,Islamabad,1,502522,Thin File,3377683.6827094187,1669616.8,1461029.32
60899,38,Single,Salaried,Karachi,2,2126142,Thin File,71306010.36136521,17310406.533631623,6013638.542400326
6996,37,Married,Self-Employed,Lahore,5,648723,Thin File,21489016.19612564,1450284.31,1678617.66
56290,39,Single,Self-Employed,Karachi,2,428737,Thin File,7682730.57526939,1136798.617439476,1105151.199368238
67207,52,Married,Salaried,Islamabad,5,63478,No Credit History,0.0,606762.4561856348,141280.61001627764
21163,36,Married,Self-Employed,Karachi,4,734545,Thick File,32571541.96091589,2872446.9,1861888.58
233,42,Married,Self-Employed,Karachi,6,118070,No Credit History,0.0,487462.35,240342.37
9075,43,Married,Self-Employed,Faisalabad,3,295346,Thin File,1887291.282574052,873412.5,808435.0
11739,39,Single,Salaried,Lahore,1,387502,Thin File,3476549.3009650544,3658005.82,885666.32
70143,34,Single,Salaried,Islamabad,1,642246,Thin File,32037008.430978306,5987431.015301941,1897717.8603755925
2372,61,Married,Salaried,Rawalpindi,5,107134,No Credit History,0.0,913947.8,293526.34
69630,50,Married,Self-Employed,Karachi,4,711828,Thin File,24581385.04169524,1801838.604365256,2653519.5012410115
73132,31,Single,Salaried,Lahore,1,675127,Thin File,36408845.16039374,6503618.088141184,2339133.7150656325
68281,37,Married,Salaried,Karachi,1,2196348,Thick File,113809349.80151774,18115093.826333,5265184.42570686
1039,58,Married,Pensioner,Lahore,3,289004,Thin File,1999998.325759997,881733.1799999999,758102.25
65530,34,Single,Salaried,Rawalpindi,1,82913,No Credit History,0.0,732169.3435677133,266046.1170893677
61759,24,Single,Salaried,Karachi,1,195649,No Credit History,0.0,1841972.7160683305,499368.14519515535
29908,64,Married,Pensioner,Karachi,5,119385,No Credit History,0.0,279142.35,317188.1
38982,24,Single,Salaried,Rawalpindi,1,182738,No Credit History,0.0,1678222.9700000002,568438.55
42736,65,Married,Salaried,Lahore,3,194030,No Credit History,0.0,1599511.27,498638.71
29487,65,Married,Pensioner,Karachi,3,173022,No Credit History,0.0,579202.12,595751.17
26540,56,Married,Salaried,Lahore,3,2442739,Thick File,139674343.33175042,22884767.32,6144800.93
71885,48,Single,Salaried,Islamabad,1,1006988,Thin File,48036153.61315672,8497673.300479215,3067489.095535268
60670,27,Single,Salaried,Karachi,1,840374,Thick File,20360562.642148733,7007884.448295517,2573253.7847874
66583,44,Married,Salaried,Karachi,3,72379,No Credit History,0.0,612292.9827780611,182009.59379908364
50786,47,Married,Salaried,Lahore,3,720254,Thin File,25297462.718491606,5940015.392785864,1877580.6299374104
83235,29,Single,Salaried,Lahore,2,1216749,Thin File,70846296.0384338,10739153.01716994,4457010.374740056
13721,27,Single,Salaried,Karachi,6,271011,No Credit History,0.0,2475514.19,803678.53
11945,57,Married,Self-Employed,Karachi,5,424639,Thin File,5242586.963154726,1624497.6,1629722.37
5726,48,Single,Salaried,Lahore,1,494283,Thin File,8541413.471507022,4072357.03,2131410.05
66936,38,Married,Salaried,Rawalpindi,2,198578,No Credit History,0.0,1695749.979487955,576265.890159752
32539,36,Married,Salaried,Lahore,5,1917320,Thick File,111735004.22238672,18295851.3,6285095.95
9795,58,Single,Salaried,Lahore,4,156690,No Credit History,0.0,1339210.17,297569.74
70337,48,Single,Self-Employed,Lahore,3,562639,Thin File,26096213.96632596,1907083.701717458,1720553.2579140733
73184,44,Married,Self-Employed,Lahore,5,705611,Thin File,35183887.30438249,2068013.6624047635,1827502.2489415105
79728,46,Married,Salaried,Karachi,4,668225,Thick File,36439106.02356976,5785834.895742602,2297657.973189373
80158,45,Married,Salaried,Faisalabad,1,593680,Thick File,33097322.63300575,5022457.317873824,1425966.067302943
74839,59,Married,Salaried,Karachi,1,759301,Thick File,36383616.18253357,7013996.564620349,2776859.015166073
26775,65,Married,Pensioner,Faisalabad,2,139080,No Credit History,0.0,442212.19,375753.49
70106,41,Single,Self-Employed,Lahore,1,787969,Thick File,40388988.37305687,2530517.133505804,2035252.464926864
44800,27,Married,Salaried,Karachi,3,1520949,Thick File,61442433.78424082,13695006.07,4059006.76
8522,59,Married,Self-Employed,Karachi,5,408509,Thin File,1117268.0391811817,1175004.41,1060687.97
72225,51,Married,Salaried,Karachi,1,2040268,Thick File,98426405.0060412,19374645.925533816,5550834.792133848
39248,48,Married,Self-Employed,Lahore,3,519887,Thick File,11815623.254924942,2038625.44,1625376.35
81748,50,Single,Salaried,Lahore,3,538173,Thick File,30322805.631084256,5121850.760217783,1821754.040385172
68869,55,Married,Self-Employed,Lahore,4,624232,Thick File,21481090.859064743,1776783.035728135,1815321.7412429247
4816,30,Single,Salaried,Lahore,1,768779,Thin File,23775246.012965165,6689056.88,2503764.96
55974,44,Single,Salaried,Lahore,5,527261,Thick File,22032174.420329645,4549474.210439335,1258012.2353551472
9195,62,Married,Salaried,Islamabad,5,54454,No Credit History,0.0,501579.49,170537.41999999998
52672,55,Single,Salaried,Lahore,1,2171027,Thick File,39519559.2511676,20538388.33324157,7082734.390521973
7114,34,Single,Self-Employed,Karachi,1,218642,Thin File,2816760.5842881026,1235447.53,621151.43
54434,58,Single,Salaried,Rawalpindi,2,756311,Thick File,16760210.722514952,6829097.629401693,1984712.653841558
47894,27,Married,Salaried,Karachi,6,90513,No Credit History,0.0,789062.24,269549.56
45660,65,Married,Salaried,Karachi,3,189890,No Credit History,0.0,1666757.98,512981.71
61611,44,Single,Salaried,Faisalabad,1,123768,No Credit History,0.0,1214532.038719995,345410.2458727231
46746,50,Single,Salaried,Rawalpindi,3,705986,Thick File,30425928.030076385,5843979.390000001,1792215.2
1372,24,Single,Salaried,Karachi,1,109189,No Credit History,0.0,1079772.91,467538.87
1338,65,Married,Pensioner,Karachi,5,71636,No Credit History,0.0,315255.37,135219.95
31680,52,Married,Salaried,Faisalabad,1,431782,No Credit History,0.0,3922514.84,1301777.86
81187,38,Single,Salaried,Islamabad,3,582365,Thin File,28648760.411585864,5138944.16364564,1576865.8944946425
60327,42,Single,Self-Employed,Islamabad,3,677618,Thick File,21137802.47506624,2514688.158818454,1911496.285774845
50816,32,Single,Salaried,Lahore,1,2583414,Thick File,61085665.38678037,21289020.63416411,7994184.841933473
33981,56,Single,Salaried,Karachi,1,706739,Thick File,10531684.75017122,6129096.119999999,1599298.8299999998
82311,44,Married,Salaried,Lahore,5,1530447,Thick File,70521967.56476063,12860172.960075034,4280514.661825545
24876,22,Single,Salaried,Lahore,1,75552,No Credit History,0.0,666174.3,291744.21
35350,25,Single,Salaried,Rawalpindi,3,240994,Thin File,3773450.7234195736,2122514.21,806536.73
34011,25,Married,Salaried,Faisalabad,1,80366,No Credit History,0.0,824221.79,287455.84
56780,31,Married,Self-Employed,Rawalpindi,2,260267,Thin File,3787052.284522832,864395.5708758229,688557.8259877848
12675,51,Married,Salaried,Lahore,6,204448,Thin File,2540644.664564968,1873121.85,619544.12
50529,35,Married,Self-Employed,Rawalpindi,3,537275,Thin File,9263606.84490832,1580635.6771560272,1640701.9543582068
67017,64,Married,Salaried,Lahore,3,128876,No Credit History,0.0,1118212.9545098117,282028.1381848818
74309,49,Single,Salaried,Lahore,3,2726609,Thin File,141769010.994696,22931773.129846662,7098155.747560981
53269,49,Married,Salaried,Karachi,4,2902549,Thin File,48399111.14630838,28544030.78099332,10465087.915912852
69125,49,Single,Salaried,Rawalpindi,1,505329,Thin File,29286993.20338819,4545779.445533763,1422683.2468553004
15994,52,Married,Pensioner,Lahore,5,246712,Thin File,904016.407593061,444562.62,648660.72
26931,64,Married,Pensioner,Karachi,3,188238,No Credit History,0.0,452985.47,561797.4
20949,48,Married,Salaried,Faisalabad,5,703011,Thick File,32648147.18965516,5592484.11,2460301.31
30776,38,Married,Self-Employed,Islamabad,2,517563,Thick File,27742791.9257976,1362998.69,1884598.62
69262,44,Married,Salaried,Karachi,1,773580,Thick File,45303151.84892495,6861951.194281932,2687802.652928689
51685,56,Married,Self-Employed,Lahore,5,317915,Thin File,3596738.725005436,1140580.3778893223,910431.4997525418
29870,32,Single,Self-Employed,Karachi,1,768789,Thick File,43573138.019068085,3066169.9,2417196.67
18373,65,Single,Salaried,Faisalabad,1,194512,No Credit History,0.0,1681516.99,546611.9099999999
47692,63,Married,Salaried,Islamabad,3,155157,No Credit History,0.0,1552505.03,494727.35
35077,63,Married,Pensioner,Karachi,5,65023,No Credit History,0.0,245160.9,177147.56
63494,50,Married,Salaried,Lahore,2,378953,No Credit History,0.0,3364252.441125073,1084767.1042766948
82810,52,Married,Self-Employed,Islamabad,4,666637,Thick File,29129247.033957656,2127540.701418854,2235855.0876907115
44013,46,Married,Salaried,Faisalabad,1,769951,Thin File,19093777.58987325,7163352.42,2230881.25
76919,38,Single,Salaried,Karachi,1,2302271,Thick File,130013234.1664144,20042946.95131118,7598137.82602591
24699,63,Married,Salaried,Rawalpindi,5,60768,No Credit History,0.0,518448.36,127699.1
48922,65,Married,Pensioner,Karachi,5,138827,No Credit History,0.0,438185.46,463337.37
73467,33,Single,Salaried,Karachi,5,564790,Thick File,32483131.259442013,4859102.796174086,1476722.9826495913
73535,44,Single,Salaried,Lahore,1,1768969,Thin File,105399756.59266745,15251870.23703445,5485745.883659128
72129,53,Single,Salaried,Islamabad,4,717764,Thick File,38904922.0937305,6285075.860661482,2729080.065330424
35218,35,Married,Salaried,Karachi,3,301311,Thin File,4526812.415649322,2796078.34,749243.89
65057,31,Single,Salaried,Karachi,2,160531,No Credit History,0.0,1292822.9711776702,512594.22763542377
49676,51,Single,Salaried,Karachi,2,348042,Thin File,3786824.073683497,3253010.5700000003,958108.29
70761,44,Married,Self-Employed,Karachi,4,766882,Thick File,31400217.90583548,2249878.408558952,2053784.647200523
69410,48,Married,Salaried,Karachi,4,1355444,Thick File,76685119.90941596,11765843.21757162,3615078.517911403
77597,42,Married,Salaried,Faisalabad,1,724586,Thin File,39926299.65971459,6820780.953963387,1771506.2191279023
67280,49,Married,Salaried,Lahore,4,166120,No Credit History,0.0,1318584.8217316414,472472.8452207149
13418,59,Married,Salaried,Faisalabad,1,725633,Thick File,34717067.142423406,6909455.44,2618603.75
23140,24,Single,Self-Employed,Faisalabad,1,170706,No Credit History,0.0,333382.31,598587.08
40801,28,Single,Salaried,Rawalpindi,5,292778,Thin File,3666022.5550244944,2850733.73,741505.5
66169,47,Single,Salaried,Lahore,1,366268,Thin File,995982.9054103296,3463837.5507402043,850026.173636972
12221,44,Single,Self-Employed,Karachi,2,506743,Thick File,21041294.38620464,1480450.46,1063701.29
54096,47,Married,Self-Employed,Lahore,3,405171,Thin File,7040962.593837077,1159156.7800261085,1423523.1693874395
34226,34,Single,Salaried,Karachi,6,312455,Thin File,1505209.843490497,3040037.99,828919.8
31476,45,Married,Self-Employed,Lahore,3,319306,No Credit History,0.0,1242735.87,935505.42
73492,38,Single,Self-Employed,Islamabad,3,561351,Thick File,22237527.20692228,1302373.3416195351,1902366.5659091105
8930,54,Married,Salaried,Lahore,3,307358,Thin File,4468986.873843501,2391915.72,1194887.96
30410,49,Married,Salaried,Lahore,3,2404164,Thick File,105765870.0544606,20106686.95,6147879.03
16487,38,Married,Salaried,Karachi,6,392317,Thin File,1027808.9390236216,3683810.97,1421300.78
34722,30,Married,Salaried,Faisalabad,5,535612,Thin File,25394895.61424724,4901883.02,2171617.74
52591,26,Single,Self-Employed,Lahore,2,268328,Thin File,4276327.828052423,765481.429261175,769259.486420497
14272,44,Married,Pensioner,Rawalpindi,5,110272,No Credit History,0.0,331147.08,342200.01
25014,61,Married,Pensioner,Lahore,4,79093,No Credit History,0.0,220976.93,297640.51
55783,50,Married,Salaried,Karachi,1,2098059,Thick File,39480936.442565344,19510420.69193352,6812669.480689479
55813,55,Single,Self-Employed,Lahore,2,765450,Thick File,10766489.931231504,2509967.762219755,2059314.7273224548
54649,33,Married,Salaried,Lahore,2,504569,Thick File,19826398.622311287,4447745.187435651,2238695.657059457
9475,22,Single,Salaried,Islamabad,2,157154,No Credit History,0.0,1377072.36,619620.03
47212,26,Single,Salaried,Karachi,1,1546708,Thick File,50117685.19831054,13863978.3,4241370.42
53484,44,Single,Salaried,Karachi,3,1094248,Thick File,22866893.367029414,10295508.814951284,3046416.64991443
864,25,Married,Salaried,Lahore,3,88709,No Credit History,0.0,757639.0700000001,187292.75
26560,28,Single,Salaried,Rawalpindi,1,55647,No Credit History,0.0,540146.38,194393.89
8835,47,Married,Pensioner,Karachi,6,103743,No Credit History,0.0,330013.73,348585.62
74478,36,Single,Salaried,Karachi,1,700922,Thick File,31535060.1952426,6519189.277994897,2130238.137149297
27665,65,Married,Pensioner,Karachi,3,93520,No Credit History,0.0,254178.88,188652.07
37602,63,Married,Salaried,Karachi,3,85294,No Credit History,0.0,694211.86,250106.04
18585,58,Married,Salaried,Karachi,4,264895,Thin File,3407362.235407121,2298091.48,677658.47
33059,54,Married,Salaried,Rawalpindi,3,124916,No Credit History,0.0,1149984.4500000002,299125.15
19323,60,Single,Salaried,Karachi,3,2103580,Thick File,85741683.00590703,19811480.8,7157683.600000001
61869,29,Single,Salaried,Karachi,1,291441,No Credit History,0.0,2859843.6189933983,937690.7666059844
340,37,Single,Salaried,Lahore,1,231484,Thin File,3803644.174251617,1962207.61,510479.51
57687,36,Married,Self-Employed,Karachi,3,218673,Thin File,3195799.987085608,711950.5198854904,629682.4016488647
